필드명	행정표준용어	매칭결과
심미적영향물질검사결과(탁도)		#N/A
심미적영향물질검사결과(황산이온)		#N/A
심미적영향물질검사결과(알루미늄)		#N/A
데이터기준일자		#N/A
충전소명		#N/A
충전소위치상세		#N/A
설치시도명		#N/A
휴점일		#N/A
이용가능시작시각		#N/A
이용가능종료시각		#N/A
완속충전가능여부		#N/A
급속충전가능여부		#N/A
급속충전타입구분		#N/A
완속충전기대수		#N/A
급속충전기대수		#N/A
주차료부과여부		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
관리업체명		#N/A
관리업체전화번호		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
주차장관리번호		#N/A
주차장명		#N/A
주차장구분		#N/A
주차장유형		#N/A
소재지지번주소		#N/A
소재지도로명주소		#N/A
주차구획수		#N/A
급지구분		#N/A
부제시행구분		#N/A
운영요일		#N/A
평일운영시작시각		#N/A
평일운영종료시각		#N/A
토요일운영시작시각		#N/A
토요일운영종료시각		#N/A
공휴일운영시작시각		#N/A
공휴일운영종료시각		#N/A
요금정보		#N/A
주차기본시간		#N/A
주차기본요금		#N/A
추가단위시간		#N/A
추가단위요금		#N/A
1일주차권요금적용시간		#N/A
1일주차권요금		#N/A
월정기권요금		#N/A
결제방법		#N/A
특기사항		#N/A
관리기관명		#N/A
연락처		8014
위도(WGS84좌표)		#N/A
경도(WGS84좌표)		#N/A
데이터기준일자		#N/A
휴양림명		#N/A
시도명		#N/A
휴양림구분		#N/A
휴양림면적		#N/A
수용인원수		#N/A
입장료		9588
숙박가능여부		#N/A
주요시설명		#N/A
소재지도로명주소		#N/A
관리기관명		#N/A
휴양림전화번호		#N/A
홈페이지주소		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
구    분		#N/A
주        소		#N/A
연락처		8014
비고		5528
연번		8029
업종		7876
업체명		#N/A
소재지(지번)		#N/A
소재지(도로명)		#N/A
전화번호		10419
데이터기준일자		#N/A
사업소명		#N/A
사업소전화번호		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
위도		8714
경도		946
트랙터및작업기보유대수		#N/A
경운기및작업기보유대수		#N/A
관리기및작업기보유대수		#N/A
땅속작물수확기보유대수		#N/A
탈곡기및정선작업기보유대수		#N/A
자주형파종기보유대수		#N/A
이앙작업기보유대수		#N/A
벼수확및운반작업기보유대수		#N/A
기타임대농기계보유정보		#N/A
관리기관전화번호		#N/A
관리기관명		#N/A
데이터기준일자		#N/A
체험마을명		#N/A
시도명		#N/A
시군구명		#N/A
체험프로그램구분		#N/A
체험내용		#N/A
보유시설정보		#N/A
체험마을면적		#N/A
체험마을사진		#N/A
소재지도로명주소		#N/A
대표자성명		#N/A
대표전화번호		#N/A
지정일자		#N/A
홈페이지주소		#N/A
관리기관명		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
도서관명		#N/A
시도명		#N/A
시군구명		#N/A
도서관유형		#N/A
휴관일		#N/A
운영시작시각		#N/A
운영종료시각		#N/A
열람좌석수		#N/A
자료수(도서)		#N/A
자료수(연속간행물)		#N/A
자료수(비도서)		#N/A
대출가능권수		#N/A
대출가능일수		#N/A
소재지도로명주소		#N/A
운영기관명		#N/A
도서관전화번호		#N/A
부지면적		#N/A
건물면적		#N/A
홈페이지주소		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
축제명		#N/A
개최장소		#N/A
축제시작일자		#N/A
축제종료일자		#N/A
축제내용		#N/A
주관기관		10948
주최기관		#N/A
후원기관		#N/A
연락처		8014
홈페이지주소		#N/A
관련정보		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
업소명		#N/A
업종명		#N/A
소재지도로명주소		#N/A
연락처		8014
객실수		#N/A
부대시설		5202
주차장보유여부		#N/A
결제방법		#N/A
홈페이지주소		#N/A
주변관광정보		#N/A
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
시도명		#N/A
시군구명		#N/A
관리기관명		#N/A
지정번호		#N/A
보호수지정일자		#N/A
보호수유형명		#N/A
과명		#N/A
학명		13264
나무종류		#N/A
그루수		#N/A
나무나이		#N/A
나무높이		#N/A
가슴높이둘레		#N/A
나무갓지름		#N/A
품격명		#N/A
지목명		#N/A
지적		11386
소유자구분		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
채수지점명		#N/A
관리기관명		#N/A
관리기관전화번호		#N/A
소재지도로명주소		#N/A
채수일자		#N/A
검사기관명		#N/A
등급(BOD,COD기준)		#N/A
수소이온농도(pH)		#N/A
생물학적 산소요구량(BOD)		#N/A
화학적 산소요구량(COD)		#N/A
부유물질량(SS)		#N/A
용존산소량(DO)		#N/A
총대장균군		#N/A
분원성 대장균군		#N/A
데이터기준일자		#N/A
정수장명		#N/A
관리기관명		#N/A
관리기관전화번호		#N/A
소재지도로명주소		#N/A
채수일자		#N/A
검사기관명		#N/A
최종판정결과		#N/A
일반세균		#N/A
총대장균군		#N/A
대장균		#N/A
분원성대장균군		#N/A
납		#N/A
불소		5473
비소		5568
셀레늄		#N/A
수은		6945
시안		7291
크롬		12419
암모니아성질소		#N/A
질산성질소		#N/A
카드뮴		12322
보론		#N/A
페놀		12925
다이아지논		#N/A
파라티온		#N/A
페니트로티온		#N/A
카바릴		#N/A
1_1_1-트리클로로에탄		#N/A
테트라클로로에틸렌		#N/A
트리클로로에틸렌		#N/A
사염화탄소		#N/A
1_1-디클로로에틸렌		#N/A
디클로로메탄		#N/A
벤젠		4861
톨루엔		12563
에틸벤젠		7894
크실렌		#N/A
1_2-디브로모-3-클로로프로판		#N/A
1_4-다이옥산		#N/A
잔류염소		#N/A
총트리할로메탄		#N/A
클로로포름		#N/A
브로모디클로로메탄		#N/A
디브로모디클로로메탄		#N/A
클로랄하이드레이트		#N/A
디브로모아세토니트릴		#N/A
디클로로아세토니트릴		#N/A
트리클로로아세토니트릴		#N/A
할로아세틱에시드		#N/A
포름알데히드		#N/A
심미적영향물질경도		#N/A
과망간산칼륨소비량		#N/A
냄새		2970
맛		3940
동		3662
색도		#N/A
세제		6526
수소이온농도		#N/A
아연		7579
염소이온		#N/A
증발잔류물		#N/A
철		11811
망간		3942
탁도		#N/A
황산이온		#N/A
알루미늄		7643
데이터기준일자		#N/A
사업장명		#N/A
시도명		#N/A
시군구명		#N/A
사업장업종명		#N/A
세차유형		#N/A
소재지도로명주소		#N/A
휴무일		14062
평일운영시작시각		#N/A
평일운영종료시각		#N/A
휴일운영시작시각		#N/A
휴일운영종료시각		#N/A
세차요금정보		#N/A
대표자명		#N/A
세차장전화번호		#N/A
수질허가번호		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
업종명		#N/A
업소명		#N/A
소재지(도로명)		#N/A
소재지(지번)		#N/A
소재지전화		#N/A
데이터기준일자		#N/A
시설종류		#N/A
대상시설명		#N/A
소재지도로명주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
관리기관명		#N/A
관할경찰서명		#N/A
CCTV설치여부		#N/A
CCTV설치대수		#N/A
소재지지번주소		#N/A
보호구역도로폭		#N/A
데이터기준일자		#N/A
시설종류		#N/A
대상시설명		#N/A
소재지도로명주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
관리기관명		#N/A
관할경찰서명		#N/A
CCTV설치여부		#N/A
CCTV설치대수		#N/A
소재지지번주소		#N/A
보호구역도로폭		#N/A
데이터기준일자		#N/A
충전소명		#N/A
충전소위치상세		#N/A
설치시도명		#N/A
휴점일		#N/A
이용가능시작시각		#N/A
이용가능종료시각		#N/A
완속충전가능여부		#N/A
급속충전가능여부		#N/A
급속충전타입구분		#N/A
완속충전기대수		#N/A
급속충전기대수		#N/A
주차료부과여부		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
관리업체명		#N/A
관리업체전화번호		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
거리명		#N/A
거리소개		#N/A
소재지도로명		#N/A
소재지지번주소		#N/A
위도		8714
경도		946
총길이		#N/A
점포수		#N/A
지정년도		#N/A
관리기관전화번호		#N/A
관리기관명		#N/A
데이터기준일자		#N/A
관리기관명		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
설치목적구분		#N/A
카메라대수		#N/A
카메라화소수		#N/A
촬영방면정보		#N/A
보관일수		#N/A
설치년월		#N/A
관리기관전화번호		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
행사명		#N/A
장소		9868
행사내용		#N/A
행사시작일자		#N/A
행사종료일자		#N/A
행사시간		#N/A
요금정보		#N/A
주관기관		10948
주최기관		#N/A
연락처		8014
후원기관		#N/A
객석수		#N/A
관람요금		#N/A
입장연령		#N/A
할인정보		#N/A
유의사항		#N/A
홈페이지주소		#N/A
예매정보		#N/A
주차장보유여부		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
번호		4776
대표자명		#N/A
업소명		#N/A
업소도로명주소		#N/A
업소전화번호		#N/A
영업구분		#N/A
쉼터명		#N/A
법정동명		#N/A
쉼터유형구분		#N/A
운영시작일자		#N/A
운영종료일자		#N/A
시설면적		#N/A
이용가능인원수		#N/A
선풍기보유대수		#N/A
에어컨보유대수		#N/A
야간연장운영여부		#N/A
주말운영여부		#N/A
숙박가능여부		#N/A
특이사항		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
관리기관명		#N/A
관리기관전화번호		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
기관명		#N/A
사회서비스분야		#N/A
주된목적		#N/A
사업내용		#N/A
인증일자		#N/A
인증번호		#N/A
대표자명		#N/A
연락처		8014
소재지도로명주소		#N/A
소재지지번주소		#N/A
홈페이지주소		#N/A
데이터기준일자		#N/A
정수장명		#N/A
관리기관명		#N/A
관리기관전화번호		#N/A
소재지도로명주소		#N/A
채수일자		#N/A
검사기관명		#N/A
최종판정결과		#N/A
일반세균		#N/A
총대장균군		#N/A
대장균		#N/A
분원성대장균군		#N/A
납		#N/A
불소		5473
비소		5568
셀레늄		#N/A
수은		6945
시안		7291
크롬		12419
암모니아성질소		#N/A
질산성질소		#N/A
카드뮴		12322
보론		#N/A
페놀		12925
다이아지논		#N/A
파라티온		#N/A
페니트로티온		#N/A
카바릴		#N/A
1_1_1-트리클로로에탄		#N/A
테트라클로로에틸렌		#N/A
트리클로로에틸렌		#N/A
사염화탄소		#N/A
1_1-디클로로에틸렌		#N/A
디클로로메탄		#N/A
벤젠		4861
톨루엔		12563
에틸벤젠		7894
크실렌		#N/A
1_2-디브로모-3-클로로프로판		#N/A
1_4-다이옥산		#N/A
잔류염소		#N/A
총트리할로메탄		#N/A
클로로포름		#N/A
브로모디클로로메탄		#N/A
디브로모디클로로메탄		#N/A
클로랄하이드레이트		#N/A
디브로모아세토니트릴		#N/A
디클로로아세토니트릴		#N/A
트리클로로아세토니트릴		#N/A
할로아세틱에시드		#N/A
포름알데히드		#N/A
심미적영향물질경도		#N/A
과망간산칼륨소비량		#N/A
냄새		2970
맛		3940
동		3662
색도		#N/A
세제		6526
수소이온농도		#N/A
아연		7579
염소이온		#N/A
증발잔류물		#N/A
철		11811
망간		3942
탁도		#N/A
황산이온		#N/A
알루미늄		7643
데이터기준일자		#N/A
시설종류		#N/A
대상시설명		#N/A
소재지도로명주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
관리기관명		#N/A
관할경찰서명		#N/A
CCTV설치여부		#N/A
CCTV설치대수		#N/A
소재지지번주소		#N/A
보호구역도로폭		#N/A
데이터기준일자		#N/A
순번		7120
회사명		#N/A
대표자명		#N/A
사업자등록번호		5720
전화번호		10419
팩스번호		12914
생산품		6115
공장홈페이지		#N/A
공장우편번호		#N/A
공장대표주소		#N/A
공장대표주소(지번)		#N/A
대표업종번호		#N/A
업종번호		#N/A
업종명		#N/A
강좌명		#N/A
강사명		#N/A
교육시작일자		#N/A
교육종료일자		#N/A
교육시작시각		#N/A
교육종료시각		#N/A
강좌내용		#N/A
교육대상구분		#N/A
교육방법구분		#N/A
운영요일		#N/A
교육장소		#N/A
강좌정원수		#N/A
수강료		#N/A
교육장도로명주소		#N/A
운영기관명		#N/A
운영기관전화번호		#N/A
접수시작일자		#N/A
접수종료일자		#N/A
접수방법구분		#N/A
선정방법구분		#N/A
홈페이지주소		#N/A
직업능력개발훈련비지원강좌여부		#N/A
학점은행제평가(학점)인정여부		#N/A
평생학습계좌제평가인정여부		#N/A
데이터기준일자		#N/A
관측년도		#N/A
관측지		#N/A
1월강수량		#N/A
2월강수량		#N/A
3월강수량		#N/A
4월강수량		#N/A
5월강수량		#N/A
6월강수량		#N/A
7월강수량		#N/A
8월강수량		#N/A
9월강수량		#N/A
10월강수량		#N/A
11월강수량		#N/A
12월강수량		#N/A
회사명		#N/A
단지명		#N/A
대표자명		#N/A
전화번호		10419
생산품		6115
공장대표도로명주소		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
구분		2099
화장실명		#N/A
소재지도로명주소		#N/A
남녀공용화장실여부		#N/A
남성용-대변기수		#N/A
남성용-소변기수		#N/A
남성용-장애인용대변기수		#N/A
남성용-장애인용소변기수		#N/A
남성용-어린이용대변기수		#N/A
남성용-어린이용소변기수		#N/A
여성용-대변기수		#N/A
여성용-장애인용대변기수		#N/A
여성용-어린이용대변기수		#N/A
관리기관명		#N/A
연락처		8014
개방시간		#N/A
설치년도		#N/A
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
축제명		#N/A
개최장소		#N/A
축제시작일자		#N/A
축제종료일자		#N/A
축제내용		#N/A
주관기관		10948
주최기관		#N/A
후원기관		#N/A
연락처		8014
홈페이지주소		#N/A
관련정보		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
축제명		#N/A
개최장소		#N/A
축제시작일자		#N/A
축제종료일자		#N/A
축제내용		#N/A
주관기관		10948
주최기관		#N/A
후원기관		#N/A
연락처		8014
홈페이지주소		#N/A
관련정보		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
주차장관리번호		#N/A
주차장명		#N/A
주차장구분		#N/A
주차장유형		#N/A
소재지지번주소		#N/A
소재지도로명주소		#N/A
주차구획수		#N/A
급지구분		#N/A
부제시행구분		#N/A
운영요일		#N/A
평일운영시작시각		#N/A
평일운영종료시각		#N/A
토요일운영시작시각		#N/A
토요일운영종료시각		#N/A
공휴일운영시작시각		#N/A
공휴일운영종료시각		#N/A
요금정보		#N/A
주차기본시간		#N/A
주차기본요금		#N/A
추가단위시간		#N/A
추가단위요금		#N/A
1일주차권요금적용시간		#N/A
1일주차권요금		#N/A
월정기권요금		#N/A
결제방법		#N/A
특기사항		#N/A
관리기관명		#N/A
